T{361;454;193}
T{177;484;456}
T{457;318;363}
T{457;363;178}
T{196;180;179}
T{198;354;183}
T{185;358;186}
T{203;406;189}
T{204;190;406}
T{191;205;490}
T{207;206;312}
T{208;193;350}
T{180;362;181}
T{198;386;354}
T{188;217;202}
T{203;218;452}
T{452;417;204}
T{486;205;417}
T{221;206;205}
T{209;421;392}
T{227;210;226}
T{339;211;425}
T{230;310;214}
T{231;217;216}
T{465;333;246}
T{218;232;219}
T{224;236;237}
T{237;225;224}
T{240;228;227}
T{494;230;242}
T{424;245;399}
T{333;436;246}
T{492;261;248}
T{232;248;460}
T{235;249;440}
T{250;331;398}
T{250;384;236}
T{238;395;239}
T{240;478;254}
T{228;254;317}
T{257;243;242}
T{244;258;245}
T{263;348;249}
T{264;348;280}
T{411;458;368}
T{344;273;379}
T{344;274;422}
T{422;367;258}
T{260;262;261}
T{279;280;348}
T{381;368;264}
T{411;369;266}
T{496;435;369}
T{268;283;284}
T{269;284;285}
T{378;408;286}
T{288;379;273}
T{294;277;276}
T{297;280;279}
T{298;381;280}
T{281;381;299}
T{216;215;399}
T{162;407;148}
T{48;47;61}
T{212;213;362}
T{62;461;309}
T{310;230;494}
T{486;466;234}
T{95;375;427}
T{372;55;54}
T{464;235;472}
T{313;91;377}
T{313;377;347}
T{154;139;314}
T{396;93;92}
T{210;421;226}
T{498;354;184}
T{331;236;223}
T{142;141;155}
T{248;233;460}
T{144;145;130}
T{476;57;68}
T{493;444;316}
T{409;445;96}
T{43;44;30}
T{318;179;416}
T{69;476;88}
T{96;81;409}
T{181;182;166}
T{319;66;65}
T{319;84;85}
T{171;414;187}
T{357;406;190}
T{412;475;330}
T{320;78;336}
T{174;191;490}
T{406;452;204}
T{89;321;103}
T{439;477;47}
T{322;353;35}
T{441;447;275}
T{284;303;304}
T{449;122;136}
T{132;118;365}
T{323;19;18}
T{274;289;290}
T{278;263;415}
T{270;271;255}
T{37;324;351}
T{286;305;306}
T{119;134;120}
T{126;403;125}
T{29;30;325}
T{326;13;12}
T{326;35;453}
T{281;299;300}
T{473;22;28}
T{282;496;369}
T{32;31;45}
T{494;242;243}
T{257;344;243}
T{136;327;151}
T{343;328;115}
T{238;237;251}
T{252;251;267}
T{116;105;115}
T{329;287;271}
T{329;307;308}
T{124;125;403}
T{378;306;307}
T{90;91;71}
T{103;330;89}
T{470;222;331}
T{332;74;73}
T{285;304;305}
T{142;128;141}
T{333;231;436}
T{428;129;455}
T{170;481;157}
T{82;64;372}
T{219;220;417}
T{232;460;219}
T{120;121;375}
T{135;150;327}
T{278;295;296}
T{226;238;239}
T{79;80;63}
T{334;320;108}
T{262;276;277}
T{276;293;294}
T{297;298;280}
T{495;76;420}
T{237;236;384}
T{283;302;303}
T{282;300;301}
T{427;77;95}
T{52;38;474}
T{63;337;52}
T{151;137;449}
T{474;51;338}
T{404;78;338}
T{74;477;73}
T{188;203;189}
T{202;311;218}
T{386;215;199}
T{60;342;46}
T{72;366;342}
T{104;468;114}
T{252;267;435}
T{458;265;368}
T{343;105;412}
T{343;114;328}
T{255;256;317}
T{480;455;112}
T{478;408;270}
T{441;259;447}
T{346;107;427}
T{346;121;122}
T{243;344;422}
T{347;116;374}
T{279;263;278}
T{261;492;247}
T{367;290;291}
T{264;368;265}
T{280;381;264}
T{26;18;17}
T{499;438;173}
T{349;488;32}
T{58;349;45}
T{44;43;401}
T{150;149;433}
T{350;193;454}
T{207;350;454}
T{175;161;160}
T{383;491;351}
T{352;12;11}
T{47;48;353}
T{171;189;357}
T{34;448;371}
T{142;155;156}
T{156;168;498}
T{354;498;183}
T{386;198;214}
T{388;429;30}
T{24;355;25}
T{356;382;323}
T{356;54;41}
T{201;200;216}
T{473;359;29}
T{360;324;51}
T{387;8;7}
T{195;196;318}
T{385;6;5}
T{362;197;181}
T{363;164;163}
T{364;2;1}
T{462;118;345}
T{487;162;459}
T{66;56;65}
T{35;326;352}
T{190;173;172}
T{359;43;29}
T{54;356;40}
T{368;281;411}
T{369;267;266}
T{370;83;82}
T{74;75;495}
T{462;75;93}
T{317;256;241}
T{60;316;70}
T{184;354;199}
T{58;57;476}
T{187;189;171}
T{48;420;49}
T{82;337;81}
T{204;191;190}
T{166;167;314}
T{113;455;129}
T{373;102;113}
T{164;150;163}
T{374;117;347}
T{402;374;482}
T{315;127;128}
T{375;346;427}
T{138;139;124}
T{314;153;446}
T{443;418;119}
T{119;133;407}
T{376;146;402}
T{159;469;158}
T{91;90;377}
T{270;255;254}
T{379;288;289}
T{380;319;85}
T{381;298;299}
T{275;292;293}
T{382;20;19}
T{382;356;27}
T{227;239;240}
T{202;217;333}
T{383;15;14}
T{491;383;14}
T{384;266;267}
T{488;467;385}
T{249;233;263}
T{214;310;386}
T{233;248;415}
T{388;30;44}
T{404;50;309}
T{389;9;8}
T{437;24;389}
T{25;11;10}
T{474;38;394}
T{390;3;2}
T{194;193;208}
T{34;46;391}
T{391;471;355}
T{232;311;492}
T{392;457;456}
T{393;346;122}
T{71;72;60}
T{418;443;95}
T{394;38;39}
T{249;234;466}
T{199;185;184}
T{228;317;497}
T{268;395;252}
T{212;497;229}
T{148;459;162}
T{434;143;397}
T{247;492;465}
T{398;222;472}
T{121;136;122}
T{495;420;61}
T{115;130;482}
T{399;340;424}
T{67;86;401}
T{139;140;125}
T{468;103;102}
T{114;343;104}
T{476;59;58}
T{69;70;59}
T{31;32;23}
T{152;153;137}
T{201;187;358}
T{217;188;201}
T{482;145;402}
T{131;146;341}
T{57;388;44}
T{57;44;68}
T{405;46;342}
T{193;484;361}
T{194;208;224}
T{406;357;189}
T{148;133;147}
T{134;407;149}
T{52;474;63}
T{80;79;334}
T{478;270;254}
T{285;408;269}
T{283;268;435}
T{172;438;144}
T{438;172;173}
T{329;271;378}
T{384;267;251}
T{192;490;206}
T{410;1;0}
T{410;21;22}
T{259;441;246}
T{470;312;222}
T{208;223;224}
T{24;10;9}
T{458;266;250}
T{411;281;282}
T{475;412;90}
T{412;104;343}
T{467;7;6}
T{413;275;447}
T{413;291;292}
T{62;77;461}
T{76;106;77}
T{215;386;340}
T{294;295;277}
T{279;296;297}
T{161;483;160}
T{414;186;358}
T{415;262;278}
T{450;165;152}
T{416;363;318}
T{40;356;323}
T{322;352;25}
T{157;156;169}
T{220;486;417}
T{254;228;240}
T{254;255;317}
T{133;345;118}
T{418;106;94}
T{419;339;212}
T{245;436;399}
T{37;36;49}
T{453;37;351}
