{-10, -10, 0}
{-4.967615, -10, 0}
{-2.148636, -10, 0}
{0.493619, -10, 0}
{2.728754, -10, 0}
{7.685599, -10, 0}
{10, -10, 0}
{-10, -7.161842, 0}
{-7.525348, -8.377407, 0.553251}
{-5.65751, -7.344929, 1.510342}
{-3.306187, -8.234402, 1.384663}
{1.85265, -7.931061, 1.752678}
{5.953918, -8.242844, 1.021953}
{8.207963, -8.095255, 0.551018}
{-10, -4.564819, 0}
{-6.120262, -4.79108, 2.343449}
{-3.989868, -6.025441, 2.653415}
{-1.956592, -6.814122, 2.467801}
{2.386906, -5.420761, 3.227513}
{6.367385, -6.246338, 1.75839}
{6.889552, -4.361312, 2.027097}
{10, -7.462901, 0}
{-10, -2.216715, 0}
{-8.127799, -3.444379, 1.466771}
{-1.964407, -4.864511, 3.552812}
{0.299329, -3.98578, 4.123227}
{4.801077, -4.223726, 3.05822}
{8.417269, -3.272452, 1.216529}
{-8.188242, -0.982818, 1.607076}
{-6.283139, -2.220644, 2.787669}
{-4.324679, -1.029213, 3.957171}
{-2.021854, -2.50937, 4.347043}
{0.285504, -1.483302, 4.792626}
{2.510249, -0.212008, 4.537596}
{8.339816, -0.873462, 1.466511}
{10, -2.048677, 0}
{-10, 0.108359, 0}
{-8.209999, 1.457936, 1.569759}
{-4.374122, 1.640442, 3.851933}
{-2.11845, 0.021149, 4.632254}
{0.18158, 1.03871, 4.849216}
{4.500977, 1.288021, 3.85264}
{10, 0.39936, 0}
{-10, 2.299356, 0}
{-6.413542, 3.264578, 2.547485}
{-2.080658, 2.513008, 4.335468}
{6.028533, 5.28135, 2.244425}
{10, 2.810448, 0}
{-10, 8.11524, 0}
{-5.558383, 5.995936, 2.182609}
{3.774909, 6.265667, 2.569367}
{10, 7.719393, 0}
{-7.576664, 8.036342, 0.72301}
{-4.429051, 8.092454, 1.354821}
{-1.927407, 8.298957, 1.443544}
{-0.542934, 6.67105, 2.682628}
{0.540107, 8.42958, 1.389048}
{3.118245, 8.298265, 1.336979}
{8.206434, 8.472641, 0.422611}
{-10, 10, 0}
{-3.052171, 10, 0}
{-0.64821, 10, 0}
{1.908124, 10, 0}
{4.508237, 10, 0}
{7.256944, 10, 0}
{10, 10, 0}
{6.303599, 2.741887, 2.697668}
{7.942984, 6.395339, 1.072225}
{-0.698305, -8.313525, 1.496132}
{-6.362312, 0.426173, 2.891485}
{8.111563, 4.015332, 1.406591}
{-1.438131, 4.791223, 3.69169}
{2.252743, 2.422424, 4.314926}
{4.681961, -1.427554, 3.745517}
{4.174464, -6.722315, 2.164246}
{6.617103, -2.305177, 2.551337}
{2.599149, -2.870423, 4.131707}
{8.24479, 1.56871, 1.521987}
{6.515528, 0.183893, 2.790821}
{-4.201976, -3.593662, 3.527848}
{-3.096459, 6.401587, 2.568094}
{4.101095, 3.909106, 3.461842}
{1.467892, 4.964079, 3.596032}
{5.760693, 7.837569, 1.271878}
{0.099007, 3.239054, 4.364351}
{1.661645, 6.934345, 2.435961}
{-8.443078, 3.8199, 1.188572}
{-4.015694, 4.180036, 3.400277}
{0.117419, -6.306665, 2.928884}
{-7.90923, -5.89754, 1.211528}
{10, 5.187755, 0}
{-10, 4.994656, 0}
{5.103806, -10, 0}
{-7.370715, -10, 0}
{10, -4.608105, 0}
{8.356582, -5.713295, 0.963543}
{3.901618, -8.541145, 1.098062}
{-7.32964, 5.53344, 1.533918}
{-6.58688, 10, 0}
{-8.607419, 6.249274, 0.736311}
