{16.06969, -25, 19.151111}
{15.973227, -25.0, 19.231641}
{15.876184, -25, 19.31183}
{15.778562, -25, 19.391673}
{15.680362, -25, 19.471164}
{15.581585, -25.0, 19.550299}
{15.482233, -25, 19.629072}
{15.382306, -25, 19.707478}
{15.281806, -25, 19.78551}
{15.180734, -25, 19.863165}
{15.079092, -25, 19.940436}
{14.976881, -25, 20.017318}
{14.874103, -25, 20.093807}
{14.770759, -25, 20.169895}
{14.666852, -25, 20.245579}
{14.562382, -25, 20.320852}
{14.457351, -25, 20.39571}
{14.351762, -25, 20.470147}
{14.245617, -25, 20.544157}
{14.138916, -25, 20.617736}
{14.031663, -25, 20.690878}
{13.92386, -25, 20.763577}
{13.815508, -25, 20.835828}
{13.706609, -25, 20.907627}
{13.597167, -25, 20.978967}
{13.487184, -25, 21.049843}
{13.376661, -25, 21.12025}
{13.265601, -25, 21.190182}
{13.154008, -25.0, 21.259635}
{13.041883, -25, 21.328603}
{12.929229, -25.0, 21.39708}
{12.816049, -25, 21.465062}
{12.702346, -25, 21.532543}
{12.588122, -25, 21.599518}
{12.47338, -25, 21.665982}
{12.358124, -25, 21.73193}
{12.242357, -25, 21.797355}
{12.126081, -25, 21.862254}
{12.0093, -25, 21.926621}
{11.892017, -25, 21.990451}
{11.774235, -25, 22.053739}
{11.655958, -25.0, 22.116479}
{11.537189, -25, 22.178667}
{11.417932, -25, 22.240297}
{11.29819, -25, 22.301366}
{11.177966, -25, 22.361866}
{11.057265, -25, 22.421795}
{10.936091, -25, 22.481146}
{10.814446, -25, 22.539915}
{10.692335, -25, 22.598096}
{10.569763, -25, 22.655686}
{10.446731, -25, 22.712679}
{10.323246, -25, 22.769071}
{10.199311, -25, 22.824856}
{10.07493, -25, 22.88003}
{9.950107, -25.0, 22.934589}
{9.824847, -25, 22.988527}
{9.699155, -25, 23.04184}
{9.573033, -25, 23.094524}
{9.446488, -25, 23.146574}
{9.319523, -25, 23.197985}
{9.192143, -25, 23.248753}
{9.064353, -25, 23.298873}
{8.936158, -25, 23.348342}
{8.807562, -25, 23.397155}
{8.67857, -25, 23.445307}
{8.549187, -25, 23.492795}
{8.419418, -25, 23.539614}
{8.289267, -25, 23.585759}
{8.158741, -25, 23.631228}
{8.027844, -25, 23.676016}
{7.896581, -25.0, 23.720118}
{7.764957, -25, 23.763532}
{7.632979, -25, 23.806252}
{7.50065, -25, 23.848276}
{7.367977, -25, 23.889599}
{7.234964, -25, 23.930217}
{7.101618, -25, 23.970128}
{6.967944, -25, 24.009327}
{6.833947, -25, 24.04781}
{6.699633, -25.0, 24.085575}
{6.565008, -25, 24.122617}
{6.430077, -25, 24.158934}
{6.294847, -25.0, 24.194522}
{6.159322, -25, 24.229378}
{6.02351, -25, 24.263498}
{5.887415, -25, 24.296879}
{5.751043, -25, 24.329519}
{5.614402, -25, 24.361414}
{5.477496, -25, 24.392561}
{5.340332, -25.0, 24.422958}
{5.202915, -25, 24.452601}
{5.065253, -25, 24.481487}
{4.927351, -25, 24.509615}
{4.789215, -25, 24.536981}
{4.650852, -25, 24.563582}
{4.512268, -25, 24.589417}
{4.373469, -25, 24.614483}
{4.234462, -25, 24.638777}
{4.095253, -25.0, 24.662297}
{3.955848, -25, 24.685041}
{3.816254, -25.0, 24.707007}
{3.676478, -25, 24.728193}
{3.536525, -25, 24.748596}
{3.396403, -25, 24.768214}
{3.256118, -25, 24.787047}
{3.115676, -25, 24.805091}
{2.975085, -25, 24.822346}
{2.83435, -25, 24.838809}
{2.69348, -25, 24.85448}
{2.552479, -25, 24.869356}
{2.411355, -25, 24.883436}
{2.270115, -25, 24.896718}
{2.128765, -25, 24.909202}
{1.987313, -25, 24.920887}
{1.845764, -25, 24.93177}
{1.704126, -25, 24.941851}
{1.562406, -25, 24.95113}
{1.42061, -25, 24.959605}
{1.278745, -25, 24.967275}
{1.136819, -25, 24.974139}
{0.994837, -25, 24.980198}
{0.852807, -25, 24.98545}
{0.710736, -25, 24.989895}
{0.56863, -25, 24.993532}
{0.426497, -25, 24.996362}
{0.284343, -25, 24.998383}
{0.142175, -25, 24.999596}
{16.06969, -24.804688, 19.151111}
{15.973227, -24.804687, 19.231641}
{15.876184, -24.804688, 19.31183}
{15.778562, -24.804688, 19.391673}
{15.680362, -24.804688, 19.471164}
{15.581585, -24.804687, 19.550299}
{15.482233, -24.804687, 19.629072}
{15.382306, -24.804688, 19.707478}
{15.281806, -24.804688, 19.78551}
{15.180734, -24.804687, 19.863165}
{15.079092, -24.804688, 19.940436}
{14.976881, -24.804688, 20.017318}
{14.874103, -24.804688, 20.093807}
{14.770759, -24.804688, 20.169895}
{14.666852, -24.804688, 20.245579}
{14.562382, -24.804688, 20.320852}
{14.457351, -24.804688, 20.39571}
{14.351762, -24.804688, 20.470147}
{14.245617, -24.804687, 20.544157}
{14.138916, -24.804687, 20.617736}
{14.031663, -24.804688, 20.690878}
{13.92386, -24.804688, 20.763577}
{13.815508, -24.804688, 20.835828}
{13.706609, -24.804688, 20.907627}
{13.597167, -24.804688, 20.978967}
{13.487184, -24.804688, 21.049843}
{13.376661, -24.804688, 21.12025}
{13.265601, -24.804688, 21.190182}
{13.154008, -24.804687, 21.259635}
{13.041883, -24.804687, 21.328603}
{12.929229, -24.804687, 21.39708}
{12.816049, -24.804687, 21.465062}
{12.702346, -24.804688, 21.532543}
{12.588122, -24.804687, 21.599518}
{12.47338, -24.804688, 21.665982}
{12.358124, -24.804688, 21.73193}
{12.242357, -24.804688, 21.797355}
