T{12;6;9}
T{1;13;10}
T{13;1;4}
T{5;8;0}
T{11;13;9}
T{13;3;10}
T{6;8;5}
T{7;5;2}
T{9;6;14}
T{6;12;8}
T{9;14;11}
T{5;7;6}
T{12;9;4}
T{13;4;9}
T{13;11;3}
T{14;6;7}
